Author,Documents,h-index,Affiliation,City,Country/Territory
"Kolar Purushothama, Naveen  Naveen, K. P.   Naveen, Kommu",25.0,7.0,Indian Institute of Technology Tirupati,Tirupati,India
"Kumar, Jayant Rathod Bharat  Kumar, Jay Rathod Bharat   Kumar, Jayant",25.0,15.0,Indian Institute of Technology Tirupati,Tirupati,India
"Manna, Rudra Sekhar  Manna, Rudra S.   Manna, R. S.",24.0,10.0,Indian Institute of Technology Tirupati,Tirupati,India
"Kiran, Degala Venkata  Kiran, Degala Venkat   Kiran, D. V.",23.0,12.0,Indian Institute of Technology Tirupati,Tirupati,India
"Mondal, Debasish",23.0,13.0,Indian Institute of Technology Tirupati,Tirupati,India
"Raghuramaraju, A.  Raghuramaraju, A.",23.0,5.0,Indian Institute of Technology Tirupati,Tirupati,India
"Tudu, Jaynarayan T.  Tudu, Jaynarayan T.   Tudu, Jaynarayan",23.0,4.0,Indian Institute of Technology Tirupati,Tirupati,India
"Biswas, Rajib",22.0,12.0,Indian Institute of Technology Tirupati,Tirupati,India
"Rahul, A. V.  Rahul, A. V.",22.0,11.0,Indian Institute of Technology Tirupati,Tirupati,India
"Bahinipati, Chandra Sekhar",21.0,9.0,Indian Institute of Technology Tirupati,Tirupati,India
"Mopuri, Konda Reddy  Reddy, Mopuri K.   Mopuri, Konda R.",21.0,8.0,Indian Institute of Technology Tirupati,Tirupati,India
"Thamida, Sunil Kumar  Thamida, Sunil K.   Thamidab, Sunil Kumar   Thamida, S. K.",21.0,7.0,Indian Institute of Technology Tirupati,Tirupati,India
"Ajay Kumar, P.  Ajay Kumar, P.   Ajay Kumar, Ajay Kumar   Prajapati, Ajay Kumar   P., Ajay   Kumar, P. Ajay   Kumar, Ajay   Kumar P, P. A.   Kumar",20.0,13.0,Indian Institute of Technology Tirupati,Tirupati,India
"Avulapati, Madan Mohan  Madan Mohan, A.   Avulapati, Madan   Mohan, A. Madan",19.0,9.0,Indian Institute of Technology Tirupati,Tirupati,India
"Jan, Nabil Magbool  Nabil, M.",19.0,6.0,Indian Institute of Technology Tirupati,Tirupati,India
