Author,Documents,h-index,Affiliation,City,Country/Territory
"Paul, Sumana",23.0,10.0,Indian Institute of Technology Guwahati,Guwahati,India
"Pramanik, Prativa  Pramanik, P.",23.0,9.0,Indian Institute of Technology Guwahati,Guwahati,India
"Prasanna Venkatesh, R.  Rajaraman, Prasanna Venkatesh",23.0,8.0,Indian Institute of Technology Guwahati,Guwahati,India
"Sarma, Biswajit Dev  Sarma, Biswajit D.   Sarma, B. D.   Dev Sarma, Biswajit",23.0,8.0,Indian Institute of Technology Guwahati,Guwahati,India
"Singh, Arbind Kumar  Singh, A. K.   Singh, Arbind K.",23.0,6.0,Indian Institute of Technology Guwahati,Guwahati,India
"Tripathi, Nachiketa",23.0,9.0,Indian Institute of Technology Guwahati,Guwahati,India
"Vairakannu, Prabu  Prabu, V.",23.0,10.0,Indian Institute of Technology Guwahati,Guwahati,India
"Bain, Dipankar",22.0,12.0,Indian Institute of Technology Guwahati,Guwahati,India
"Basu, Srestha",22.0,9.0,Indian Institute of Technology Guwahati,Guwahati,India
"Das, Avijit",22.0,9.0,Indian Institute of Technology Guwahati,Guwahati,India
"Gupta, Ritesh Kant  Gupta, Ritesh K.",22.0,8.0,Indian Institute of Technology Guwahati,Guwahati,India
"Gupta, Ruchika",22.0,6.0,Indian Institute of Technology Guwahati,Guwahati,India
"Kadolkar, Charudatt Y.  Kadolkar, C.   Kadolkar, Charudatt   Kadolkar, C. Y.",22.0,4.0,Indian Institute of Technology Guwahati,Guwahati,India
"Kashyap, Salil  Kashyap, S.",22.0,8.0,Indian Institute of Technology Guwahati,Guwahati,India
"Kumar, Sandeep  Kumar, S.",22.0,11.0,Indian Institute of Technology Guwahati,Guwahati,India
"Kundu, Ashis  Kundu, A.   Kundu, Ashish",22.0,10.0,Shenzhen University,Shenzhen,China
"Muthiah, Arunachalam  Arunachalam, M.   Arunachalam, Muthiah",22.0,7.0,Indian Institute of Technology Guwahati,Guwahati,India
"Nallam, Nagarjuna",22.0,4.0,Indian Institute of Technology Guwahati,Guwahati,India
"Pradhan, Sourav",22.0,16.0,Indian Institute of Technology Guwahati,Guwahati,India
"Saha, Biswanath  Saha, B.",22.0,12.0,Indian Institute of Technology Guwahati,Guwahati,India
"Saikia, Arupjyoti",22.0,6.0,Indian Institute of Technology Guwahati,Guwahati,India
"Sarma, Sidananda  Sarma, S.",22.0,8.0,Indian Institute of Technology Guwahati,Guwahati,India
"Sharma, Hrishikesh K.  Sharma, H.   Sharma, H. K.   Sharma, Hrishikesh",22.0,5.0,Indian Institute of Technology Guwahati,Guwahati,India
"Siddagangaiah, Anjan Kumar",22.0,5.0,Indian Institute of Technology Guwahati,Guwahati,India
"Tamuli, Ranjan  Tamuli, R.",22.0,10.0,Indian Institute of Technology Guwahati,Guwahati,India
"Venkata Dasu, Veeranki  Venkata Dasu, V.",22.0,9.0,Indian Institute of Technology Guwahati,Guwahati,India
"Arun, S.",21.0,7.0,Indian Institute of Technology Guwahati,Guwahati,India
"Chattopadhyay, Arup",21.0,4.0,Indian Institute of Technology Guwahati,Guwahati,India
"Choudhary, Tilendra",21.0,8.0,Indian Institute of Technology Guwahati,Guwahati,India
"Das, Niladri  Das, N. S.   Das, Niladri Sekhar   Das, Niladri S.",21.0,6.0,Indian Institute of Science,Bengaluru,India
"Dutta, Sumana  Dutta, S.",21.0,10.0,Indian Institute of Technology Guwahati,Guwahati,India
"Gupta, Abhay",21.0,4.0,Indian Institute of Technology Guwahati,Guwahati,India
"Khan, Mohd Mansoor  Khan, Mansoor   Mansoor Khan, Mohd   Khan, Mohd M.",21.0,4.0,Indian Institute of Information Technology Guwahati,Guwahati,India
"Minz, Manoranjan",21.0,3.0,Indian Institute of Technology Guwahati,Guwahati,India
"Mitra, Pinaki",21.0,5.0,Indian Institute of Technology Guwahati,Guwahati,India
"Mitra, Shirsendu",21.0,6.0,Indian Institute of Technology Guwahati,Guwahati,India
"Parama, Dey",21.0,9.0,Indian Institute of Technology Guwahati,Guwahati,India
"Roy, Kuldeep  Kuldeep",21.0,11.0,Indian Institute of Technology Guwahati,Guwahati,India
"Saikia, Anupam  Saikia, A.",21.0,3.0,Indian Institute of Technology Guwahati,Guwahati,India
"Sailo, Bethsebie Lalduhsaki  Sailo, Bethsebie L.",21.0,12.0,Indian Institute of Technology Guwahati,Guwahati,India
"Singh, Hemant Kumar  Singh, Hemant K.",21.0,9.0,Indian Institute of Technology Guwahati,Guwahati,India
"Srivyas, Pranav Dev  Srivyas, P. D.",21.0,5.0,Indian Institute of Technology Guwahati,Guwahati,India
"Bhattacherjee, Debojit  Bhattacherjee, D.",20.0,7.0,Indian Institute of Technology Guwahati,Guwahati,India
"Dasari, Kiran  Dasari, K.",20.0,8.0,Indian Institute of Technology Guwahati,Guwahati,India
"Dasgupta, Antara",20.0,17.0,Indian Institute of Technology Guwahati,Guwahati,India
"Dash, Satyabrata  Dash, S. K.",20.0,6.0,Indian Institute of Technology Guwahati,Guwahati,India
"Dhar, Debayan  Dhar, Debyan",20.0,2.0,Indian Institute of Technology Guwahati,Guwahati,India
"Dutta, Deepanjalee",20.0,11.0,Indian Institute of Technology Guwahati,Guwahati,India
"Garai, Rabindranath",20.0,8.0,Indian Institute of Technology Guwahati,Guwahati,India
"Jana, Subhashis",20.0,8.0,Indian Institute of Technology Guwahati,Guwahati,India
