Author,Documents,h-index,Affiliation,City,Country/Territory
"Singh, Captain R.  Singh, Captain R.",8.0,2.0,Indian Institute of Technology Indore,Indore,India
"Thakur, Mahendra Singh  Thakur, Mahendra S.",8.0,3.0,Indian Institute of Technology Indore,Indore,India
"Thakur, Raina  Thakur, Rain",8.0,7.0,Indian Institute of Technology Indore,Indore,India
"Tiwari, Deeksha",8.0,3.0,Indian Institute of Technology Indore,Indore,India
"Agrawal, Suchitra",7.0,2.0,Indian Institute of Technology Indore,Indore,India
"Althaf, A.  Azeez, Althaf",7.0,2.0,Indian Institute of Technology Indore,Indore,India
"Arya, Pradyumn Kumar  Arya, Pradyumn K.",7.0,2.0,Indian Institute of Technology Indore,Indore,India
"Ayyagari, Deepthi",7.0,2.0,Indian Institute of Technology Indore,Indore,India
"Babu, Prem",7.0,1.0,Indian Institute of Technology Indore,Indore,India
"Baral, Budhadev",7.0,5.0,Indian Institute of Technology Indore,Indore,India
"Bhardwaj, Aditya",7.0,2.0,Indian Institute of Technology Indore,Indore,India
"Bhattacharya, Tamalika",7.0,6.0,Indian Institute of Technology Indore,Indore,India
"Chaudhari, Vasudev D.  Chaudhari, V. D.   Chaudhari, Vasudev D.",7.0,3.0,Indian Institute of Technology Indore,Indore,India
"Gupta, Ankur Kumar  Gupta, A. K.   Gupta, A.",7.0,5.0,Indian Institute of Technology Indore,Indore,India
"Gupta, Minal",7.0,3.0,Indian Institute of Technology Indore,Indore,India
"Jain, Prateek",7.0,4.0,Indian Institute of Technology Indore,Indore,India
"Jaiswal, Ankit",7.0,4.0,Indian Institute of Technology Indore,Indore,India
"Jena, Milan Kumar  Jena, M.",7.0,3.0,Indian Institute of Technology Indore,Indore,India
"Jha, Preeti",7.0,2.0,Indian Institute of Technology Indore,Indore,India
"Jindal, Shweta",7.0,4.0,Indian Institute of Technology Indore,Indore,India
"Kanwade, Archana R.  Kanwade, Archana",7.0,3.0,Indian Institute of Technology Indore,Indore,India
"Kaushik, Anshul",7.0,2.0,Indian Institute of Technology Indore,Indore,India
"Khan, Faizal",7.0,5.0,Indian Institute of Technology Indore,Indore,India
"Kharey, Prashant",7.0,4.0,Indian Institute of Technology Indore,Indore,India
"Kharka, Vishal",7.0,3.0,Indian Institute of Technology Indore,Indore,India
"Krishnan, Sarathkumar",7.0,6.0,Indian Institute of Technology Indore,Indore,India
"Kumar, Ajay  Kumar, A.",7.0,5.0,Indian Institute of Technology Indore,Indore,India
"Kumar, Anil",7.0,6.0,Indian Institute of Technology Indore,Indore,India
"Kumar, Ankit Suresh  Kumar, A. Suresh   Kumar, Ankit",7.0,4.0,Indian Institute of Technology Indore,Indore,India
"Kumar, Narendra Mithil  Kumar, N. Mithil   Kumar, Narendra",7.0,7.0,Indian Institute of Technology Indore,Indore,India
Manju,7.0,6.0,Indian Institute of Technology Indore,Indore,India
"Panda, Debashis  Panda, D.",7.0,5.0,Indian Institute of Technology Indore,Indore,India
"Patra, Soumyadip",7.0,5.0,Indian Institute of Technology Indore,Indore,India
"Poonia, Vikas",7.0,6.0,Indian Institute of Technology Indore,Indore,India
"Prakash, Meher Jaya  Prakash, M. Jaya   Prakash, Meher",7.0,3.0,Indian Institute of Technology Indore,Indore,India
"Rajak, Ashish Kumar  Rajak, Ashish K.",7.0,5.0,Indian Institute of Technology Indore,Indore,India
"Reddy, Ramesh B.",7.0,4.0,Indian Institute of Technology Indore,Indore,India
"Sangral, Sangam",7.0,2.0,Indian Institute of Technology Indore,Indore,India
"Singh, Gurjeet  Singh, Gurpreet",7.0,3.0,Indian Institute of Technology Indore,Indore,India
"Singh, Pushpanjay K.",7.0,3.0,Indian Institute of Technology Indore,Indore,India
"Singh, Vinod Kumar",7.0,7.0,Indian Institute of Technology Indore,Indore,India
"Singh, Vivek Kumar  Singh, Vivek",7.0,2.0,Indian Institute of Technology Indore,Indore,India
"Sinha, Jhilam  Sinha, J.",7.0,4.0,Indian Institute of Technology Indore,Indore,India
"Sinha, Nilima",7.0,2.0,Indian Institute of Technology Indore,Indore,India
"Sonkar, Charu",7.0,4.0,Indian Institute of Technology Indore,Indore,India
"Srivastava, Mansi",7.0,7.0,Indian Institute of Technology Indore,Indore,India
"Srivastava, Smriti",7.0,3.0,Indian Institute of Technology Indore,Indore,India
"Tamrakar, Anubhav",7.0,4.0,Indian Institute of Technology Indore,Indore,India
"Tiwari, Ritudhwaj",7.0,6.0,Indian Institute of Technology Indore,Indore,India
"Upadhyay, Shrish Nath",7.0,3.0,Indian Institute of Technology Indore,Indore,India
"Yadav, Ekta  Yadav, E.",7.0,3.0,Indian Institute of Technology Indore,Indore,India
"Ahmed, Shadab Ali",6.0,3.0,Indian Institute of Technology Indore,Indore,India
"Arjunan, Mozhikunnam Sreekrishnan  Arjunan, M. S.",6.0,4.0,Indian Institute of Technology Indore,Indore,India
"Charitha, Ch  Charitha, C.",6.0,4.0,Indian Institute of Technology Indore,Indore,India
"Chaudhary, Bhavesh",6.0,3.0,Indian Institute of Technology Indore,Indore,India
