"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"296 7005987460 (i) on (i)","Chadha, Devi  Chadha, D.","74","9","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"297 57203118961 (i) on (i)","Gupta, Sanjay Kumar  Gupta, Sanjay K.   Kumar Gupta, Sanjay   Gupta, S.   Gupta, S. K.","74","25","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"298 34768333300 (i) on (i)","Jain, Nidhi","74","21","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"299 9279646800 (i) on (i)","Wadhwa, Subhash  Wadhwa, S.","74","26","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"300 7102320205 (i) on (i)","Garg, Naveen  Garg, N.   GARG, NAVEEN   Garg, Nitin","73","26","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"301 36989113100 (i) on (i)","Singh, Veena  Singh, V.","73","19","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"302 7005371125 (i) on (i)","Kapur, Jagat N.  Kapur, J. N.","72","10","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"303 13604731300 (i) on (i)","Sengupta, Amartya  Amartya, Sengupta   Sengupta, A.","72","11","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"304 6602717060 (i) on (i)","Alappat, Babu J.  J. Alappat, Babu   Alappat, Babn J.   Alappat, B. J.   Alappat, Babu","71","15","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"305 56321826200 (i) on (i)","Gupta, Amit  Gupta, A.   Gua, Amit","71","19","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"306 36542670100 (i) on (i)","Manna, Kaustuv  Manna, K.","71","24","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"307 55568530114 (i) on (i)","Patel, Pritesh R.  Patel, Pritesh   Patel, P. R.   Patel, P.","71","12","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"308 21734452900 (i) on (i)","Ahammad, Shaikh Ziauddin  Ahammad, Shaikh Z.   Shaikh, Ziauddin A.   Shaikh, Z. A.   Shaikh, Zia A.   Ahammad, Sk Z.   Ahammad, S. Z.   Shaikh, Zia Ahmad   Shaikh, Ziauddin Ahammad   Ahammad, Shaaikh Ziauddin   Ahammad, Sk Ziauddin","70","18","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"309 35562797100 (i) on (i)","Banerjee, Subhashis  Banerjee, S.   Banerjee, Subhashish","70","16","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
