"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"","View last title","","","",""
"","","","","","",""
"95 56450007600 (i) on (i)","Sengupta, Srijan","22","12","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"96 21735671400 (i) on (i)","Vijay, Vivek  Vijay, V.","22","6","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"97 56188291700 (i) on (i)","Amanullah, Ayeman","21","12","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"98 55574219794 (i) on (i)","Ghosh, S.  Ghosh, Sukhendu   Ghosh, S.","21","6","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"99 57193436368 (i) on (i)","Krishna, Idury Satya  Idury, Satya Krishna   Krishna, I. S.","21","4","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"100 56767511300 (i) on (i)","Mishra, Ribhav","21","12","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"101 55608946000 (i) on (i)","Paul, Angshuman","21","8","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"102 36956856600 (i) on (i)","Bera, Jayanta","20","6","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"103 35867423200 (i) on (i)","Rana, Nirmal K.  Rana, Nirmal K.","20","12","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"104 56531608700 (i) on (i)","Dash, Devi Prasad  Prasad Dash, Devi","19","6","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"105 41861303300 (i) on (i)","Erande, Rohan D.  Erande, Rohan D.","19","8","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"106 55574186007 (i) on (i)","Kumar, Amit","19","9","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
