"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"2144 57191255106 (i) on (i)","Nandy, Subhashis  Nandy, S.","7","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2145 57192574829 (i) on (i)","Narayana, Soumya  Narayanan, Soumya","7","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2146 57197400712 (i) on (i)","Nawaz, S.","7","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2147 57211414687 (i) on (i)","Ojha, Belarani","7","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2148 57376256900 (i) on (i)","P Singh, Swatantra  P. Singh, Swatantra","7","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2149 55419732600 (i) on (i)","Padmakumar, Mithun","7","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2150 57197308682 (i) on (i)","Pal, Rama","7","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2151 56018768200 (i) on (i)","Paliwal, Pallavi  Paliwal, P.","7","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2152 36537869200 (i) on (i)","Pande, Manish Marotrao  Pande, M. M.   Pande, Manish M.","7","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2153 57211999117 (i) on (i)","Pandit, Shardul  Pandit, S.","7","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2154 7004201681 (i) on (i)","Pandya, B. N.","7","7","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2155 55523547200 (i) on (i)","Panja, Arpita","7","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2156 55901835600 (i) on (i)","Parameswaran, Chithra","7","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
