"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"919 57201374203 (i) on (i)","Sharma, Ashutosh","12","4","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"920 7202115135 (i) on (i)","Sharma, Chandra P.  Sharma, C. P.","12","5","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"921 57225924315 (i) on (i)","Sharma, Meenakshi","12","8","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"922 57216602956 (i) on (i)","Sharma, Monica","12","3","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"923 56131429500 (i) on (i)","Sharma, Toshi","12","3","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"924 55538822800 (i) on (i)","Shukla, Neha  Shukla, N.","12","5","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"925 57193835378 (i) on (i)","Singh, A.  Singh, A.   Singh, Aditya","12","6","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"926 57215661246 (i) on (i)","Singh, Deepika","12","4","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"927 7801452630 (i) on (i)","Sinvhal, Harsha  Sinvhal, H.   SINVHAL, H.","12","8","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"928 55340491200 (i) on (i)","Verma, Ravindra Kumar  Verma, R. K.","12","6","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"929 57198347888 (i) on (i)","Yadav, Rohit","12","4","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"930 57204173140 (i) on (i)","Yadav, Vinit Singh  Singh Yadav, Vinit","12","4","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"931 57212296942 (i) on (i)","Agarwal, Rajendra P.  Agarwal, R. P.","11","5","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"932 57216541551 (i) on (i)","Alwera, Vijay  Alwera, V.","11","4","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"933 57200501475 (i) on (i)","Awasthi, Shubham","11","4","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"934 35860188300 (i) on (i)","Balakrishnan, Meera  Balakrishnan, M.","11","6","Nokia Corporation","Espoo","Finland"
"","View last title","","","",""
"","","","","","",""
"935 57192374387 (i) on (i)","Bano, Saleheen","11","6","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"936 56501418500 (i) on (i)","Bansal, Ankushi  Bansal, A.","11","8","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"937 55930109300 (i) on (i)","Barnwal, Amit","11","5","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"938 57204463714 (i) on (i)","Bera, Sourajit","11","8","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"939 57198352997 (i) on (i)","Bhattacharjee, Kamanasish","11","4","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"940 57198346918 (i) on (i)","Bilal, undefined  Bilal","11","4","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"941 36913373100 (i) on (i)","Chand, Puran","11","5","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"942 17341895000 (i) on (i)","Chatterjee, Shamba N. 			    Chatterjee, S. N.   Chatterjee, S.   Chatterjee, Shamba","11","9","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"943 6603163080 (i) on (i)","Chitore, D. S.  CHITORE, D. S.   Chitore, DS","11","2","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"944 57201538296 (i) on (i)","Choudhury, Rupak Paul  Choudhury, R. Paul   Choudhury, Rupak   Choudhury, R. P.","11","8","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"945 57202582431 (i) on (i)","Dayal, Deen","11","5","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"946 57194870634 (i) on (i)","Dubey, Prabhat Kumar  Dubey, Prabhat","11","5","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"947 56625588400 (i) on (i)","Dubey, Ramanand N.  Dubey, R. N.   Dubey, Ramanand","11","5","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"948 36894419100 (i) on (i)","Dubey, Rituraj  Dubey, R.","11","5","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"949 57191034346 (i) on (i)","Gahlot, Pallavi  Gahlot, P.","11","5","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"950 57191832383 (i) on (i)","Gangele, Krishnakant","11","5","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"951 7102435637 (i) on (i)","Garg, Mayank  Garg, M.","11","4","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"952 57219091581 (i) on (i)","Goel, Priya","11","6","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"953 56045856200 (i) on (i)","Goel, Tushar","11","4","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"954 7102716398 (i) on (i)","Grover, G. K.","11","3","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"955 57216854321 (i) on (i)","Guglani, Surila","11","2","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"956 7402195167 (i) on (i)","Gupta, Barkha","11","10","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
