"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"","View last title","","","",""
"","","","","","",""
"937 6602453049 (i) on (i)","Selvaraj, Iykkiam Immanuel  Selvaraj, I. Immanuel","7","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"938 7006487052 (i) on (i)","Sengupta, Raghu Nandan","19","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"939 36673731000 (i) on (i)","Shahin, A.","7","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"940 7409945369 (i) on (i)","Shalini","9","6","INRIA Rocquencourt","Le Chesnay","France"
"","View last title","","","",""
"","","","","","",""
"941 57286958900 (i) on (i)","Sharma, Nidhi  Sharma, N.","13","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"942 57209945309 (i) on (i)","Sharma, Vivekanand","10","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"943 57218364929 (i) on (i)","Sharma, Yogendra  Sharma, Y.","8","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"944 55667684600 (i) on (i)","Shervani, Suboohi","12","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"945 7005020137 (i) on (i)","Shetty, Mangalore N.  Shetty, M. N.","19","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"946 57198856888 (i) on (i)","Singh, Dhananjay B.  Singh, D.   Singh, D. B.   Singh, Dhananjay","12","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"947 57213994695 (i) on (i)","Singh, Khushbu L.  Singh, K. L.   Singh, Khushbu","9","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"948 56670623500 (i) on (i)","Singh, Pratik Narendra Pratap  Singh, P.","6","6","Indian Institute of Technology, Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
